title,price,location,url,page
EVH Wolfgang Special 15/02/2025'e kadar geçerlidir,33.000 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-evh-wolfgang-special-15-02-2025-e-kadar-gecerlidir-1224351611/detay,6
IBANEZ GRG121DX-BKF GRG Elektro Gitar,7.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg121dx-bkf-grg-elektro-gitar-1224350701/detay,6
Fender Squier SE Special Stratocaster,15.000 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-se-special-stratocaster-1224346667/detay,7
Ibanez Q70 HSH elektro gitar sifir gibi,8.700 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-q70-hsh-elektro-gitar-sifir-gibi-1206634308/detay,7
SX strat elektro gitar sifirdan farksiz vuruk cizik yok,6.200 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-strat-elektro-gitar-sifirdan-farksiz-vuruk-cizik-yok-1157452895/detay,7
oscar schmidt by washburn elektro gitar,8.000 TL,"Hatay
Payas",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-oscar-schmidt-by-washburn-elektro-gitar-1224561182/detay,7
Elektro gitar,9.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-1224558307/detay,7
Warmoth USA Custom Telecaster,76.500 TL,"Kocaeli
Gebze",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-warmoth-usa-custom-telecaster-1155657612/detay,7
Blade Texas Classic Elektro Gitar + Kılıf,27.500 TL,"İstanbul
Sultangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-blade-texas-classic-elektro-gitar-plus-kilif-1224538745/detay,7
CORT X100 + VOX PATHFİNDER 10 AMFİ + ELEKTRO GİTAR,9.800 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x100-plus-vox-pathfinder-10-amfi-plus-elektro-gitar-1224325101/detay,7
Elektro gitar,5.500 TL,"Mersin
Erdemli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-1224533484/detay,7
Fender Player Stratocaster 4 Aylık Sıfır Gibi,29.000 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-stratocaster-4-aylik-sifir-gibi-1224314312/detay,7
Jackson JS22 Dinky Arch Natural Oil Elektro Gitar,9.500 TL,"Aydın
Kuşadası",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-js22-dinky-arch-natural-oil-elektro-gitar-1224304274/detay,7
elektro gitar,6.500 TL,"Samsun
Terme",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-1224303779/detay,7
İbanez ELEKTRO GİTAR,14.000 TL,"Samsun
Atakum",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-elektro-gitar-1224303223/detay,7
Schecter C6 pro,25.000 TL,"Kastamonu
Taşköprü",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-c6-pro-1224527275/detay,7
Jackson JS20 Dinky DKQ 2PT Amaranth Klavye Elektro gitar,15.000 TL,"Bolu
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-js20-dinky-dkq-2pt-amaranth-klavye-elektro-gitar-1224282151/detay,7
Angel californıa elektro gitar,3.200 TL,"Kayseri
Melikgazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-angel-california-elektro-gitar-1224519043/detay,7
Ibanez tr de tek,50.000 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-tr-de-tek-1224515123/detay,7
Schecter Platinum S-2 Satin Silver,30.000 TL,"Ankara
Mamak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-platinum-s-2-satin-silver-1224513756/detay,7
Vintage V52 Reissue Telecaster,15.000 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-vintage-v52-reissue-telecaster-1150967926/detay,7
Perdesiz Epiphone Les Paul Special,10.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-perdesiz-epiphone-les-paul-special-1224276177/detay,7
Fender Player Telecaster Sunburst,29.000 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-telecaster-sunburst-1224503954/detay,8
Gibson Less Plus (Slim Gövde),73.500 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-less-plus-slim-govde-1224502251/detay,8
TRde Tek Maison RE-280 Custom Elektro Gitar,29.999 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-trde-tek-maison-re-280-custom-elektro-gitar-1224498045/detay,8
SX ELEKTRO GİTAR SETİ (SIFIR GİBİ TEMİZ),8.000 TL,"Samsun
Atakum",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-elektro-gitar-seti-sifir-gibi-temiz-1224264928/detay,8
Gibson Les Paul Studio LH (Solak) USA Elektro Gitar,69.900 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-les-paul-studio-lh-solak-usa-elektro-gitar-1224473350/detay,8
YAMAHA GA-15 ELEKTRO GUİTAR AMFİ,3.000 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-ga-15-elektro-guitar-amfi-1224258618/detay,8
DBZ Bolero Zelinsky KOREA,25.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-dbz-bolero-zelinsky-korea-1224472338/detay,8
waldman fama lap saries,5.500 TL,"İzmir
Çiğli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-waldman-fama-lap-saries-1224471525/detay,8
Schecter SGR C-1 elektro gitar cok temiz sorunsuz,8.500 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-sgr-c-1-elektro-gitar-cok-temiz-sorunsuz-1206586309/detay,8
Godin Icon Type 2 Convertible Elektro Gitar,44.900 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-godin-icon-type-2-convertible-elektro-gitar-1224466446/detay,8
Cort X1 elektro gitar,5.250 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x1-elektro-gitar-1224237677/detay,8
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-temiz-maison-hs-sok-indirim-acele-edin-telli-sb2f-yok-846763139/detay,8
Custom Epiphone LesPaul Relic,21.000 TL,"Eskişehir
Tepebaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-custom-epiphone-lespaul-relic-1224463457/detay,8
ACİL MEKSİKA FİYATINA JAPON FENDER,39.500 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-acil-meksika-fiyatina-japon-fender-1176620611/detay,8
Jackson Js11 Elektro Gitar,5.500 TL,"İstanbul
Zeytinburnu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-js11-elektro-gitar-1224217229/detay,8
Yamaha Revstar RSE20,20.000 TL,"İstanbul
Beşiktaş",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-revstar-rse20-1197584480/detay,8
PRS USA CE22,75.000 TL,"İstanbul
Beşiktaş",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-prs-usa-ce22-1165766301/detay,8
Yamaha SG 2000,75.000 TL,"İstanbul
Beşiktaş",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-sg-2000-1194750038/detay,8
Suhr Pete Thorn Signature Standard,175.000 TL,"İstanbul
Beşiktaş",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-suhr-pete-thorn-signature-standard-1149315859/detay,8
İBANEZ GRG170DX Elektro Gitar,10.000 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg170dx-elektro-gitar-1224207935/detay,8
Siver Sparkle Telecaster,18.000 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-siver-sparkle-telecaster-1224433430/detay,8
KABLOSUZ ENSTRÜMAN VERİCİ/ALICI,1.200 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kablosuz-enstruman-verici-alici-1224425423/detay,9
İbanez RGR321EX,8.000 TL,"Ordu
Fatsa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rgr321ex-1224420429/detay,9
Stagg Custom Telecaster Elektro Gitar,4.200 TL,"İstanbul
Fatih",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-stagg-custom-telecaster-elektro-gitar-1224191010/detay,9
İbanez grx40 elektro gitar,8.500 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grx40-elektro-gitar-1223744818/detay,9
Ibanez RG420EX-BKF,22.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg420ex-bkf-1224183223/detay,9
Fender Amerikan Diamond 60Th,65.000 TL,"İstanbul
Arnavutköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-amerikan-diamond-60th-1224410554/detay,9
yamaha elektro gitar seti,15.500 TL,"Muğla
Ortaca",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-elektro-gitar-seti-1224173737/detay,9
Yamaha Pacifica 112J & Blackstar İd Core v3 sıfır 10,17.750 TL,"Mersin
Gülnar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-pacifica-112j-blackstar-id-core-v3-sifir-10-1224403469/detay,9
Memurdan temiz ve uygun fiyata İBANEZ gitar,13.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-memurdan-temiz-ve-uygun-fiyata-ibanez-gitar-1224395218/detay,9
Fender Amerikan Stratocaster,55.000 TL,"Antalya
Kemer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-amerikan-stratocaster-1220116337/detay,9
Squier stratocaster bullet,7.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-stratocaster-bullet-1224145953/detay,9
Epiphone Les Paul Special VE Elektro Gitar (Vintage Worn Cherry),7.500 TL,"İstanbul
Fatih",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-special-ve-elektro-gitar-vintage-worn-cherry-1224136795/detay,9
(Modlu) PRS SE Custom 24 Elektro Gitar (Tobacco Sunburst),36.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-modlu-prs-se-custom-24-elektro-gitar-tobacco-sunburst-1197534910/detay,9
Orjinal Crafter Elektro Gitar Soft Case ile Birlikte,4.500 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-orjinal-crafter-elektro-gitar-soft-case-ile-birlikte-1224130831/detay,9
temiz strat 2550 tl,2.550 TL,"Kocaeli
İzmit",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-temiz-strat-2550-tl-1224364718/detay,9
Modifiyeli Aria Fullerton Pro 2 Elektro Gitar,14.500 TL,"Antalya
Konyaaltı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-modifiyeli-aria-fullerton-pro-2-elektro-gitar-1224127403/detay,9
epiphone vintage edition les Paul (takassız),6.500 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-vintage-edition-les-paul-takassiz-1224362142/detay,9
Suhr Modern Terra,130.000 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-suhr-modern-terra-1224358082/detay,9
Jackson Soloist SLX DX,33.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-soloist-slx-dx-1224121849/detay,9
Fender Stratocaster Player,31.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-stratocaster-player-1224121016/detay,9
Gibson Les Paul Studio,48.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-les-paul-studio-1224120479/detay,10
Eleltro Gitar + Amfi,4.200 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-eleltro-gitar-plus-amfi-1224120257/detay,10
Jackson Monarkh JS22 SC RDS Elektro Gita,10.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-monarkh-js22-sc-rds-elektro-gita-1224118235/detay,10
Amerikan Fender Stratocaster 1997,71.000 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-amerikan-fender-stratocaster-1997-1224351736/detay,10
Sıfır SX SST ALDER NA Stratocaster Amfi Hediyeli,10.750 TL,"İstanbul
Eyüpsultan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sifir-sx-sst-alder-na-stratocaster-amfi-hediyeli-1224349867/detay,10
SIFIR GİBİ ELEKTRO GİTAR VE AMFİ,13.500 TL,"Zonguldak
Ereğli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sifir-gibi-elektro-gitar-ve-amfi-1224111273/detay,10
Tertemiz Sıfır Ayarında Schecter Damien Platinum 6,23.000 TL,"Antalya
Konyaaltı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-tertemiz-sifir-ayarinda-schecter-damien-platinum-6-1224109872/detay,10
washburn wr154 elektro gitar,8.250 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-wr154-elektro-gitar-1103843356/detay,10
Cort Zenox Z44 Elektro Gitar EMG MANYETİK,11.950 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-zenox-z44-elektro-gitar-emg-manyetik-982044280/detay,10
BC RICH BRONZE MOCKINGBIRD ELEKTRO GİTAR,12.950 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-bc-rich-bronze-mockingbird-elektro-gitar-1042254714/detay,10
cort x5 coil tap elektro gitar,8.250 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x5-coil-tap-elektro-gitar-1177779794/detay,10
ibanez Grx40 Elektro Gitar,7.950 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grx40-elektro-gitar-1178988966/detay,10
İBANEZ RG 370 DX VE MARSHALL MG 15CDR,13.000 TL,"Ordu
Altınordu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg-370-dx-ve-marshall-mg-15cdr-1210072989/detay,10
1987 İbanez ROADSTAR II series Elektro gitar japan,36.000 TL,"Kocaeli
İzmit",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-1987-ibanez-roadstar-ii-series-elektro-gitar-japan-1175060840/detay,10
fender player srat son fiyat nakit için,23.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-srat-son-fiyat-nakit-icin-1217466633/detay,10
Squier Classic Vibe 70s Jaguar Elektro Gitar,22.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-classic-vibe-70s-jaguar-elektro-gitar-1224090021/detay,10
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ihtiyactan-kutulu-sss-fender-muzik-var-son-alan-sb2f-846778735/detay,10
Ibanez AS53-TKF Elektro Gitar,11.900 TL,"Muğla
Bodrum",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-as53-tkf-elektro-gitar-1224069454/detay,10
SX SST Ash Rosewood Naturel VTG Series Elektro Gitar,7.800 TL,"Kocaeli
İzmit",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-sst-ash-rosewood-naturel-vtg-series-elektro-gitar-1224066021/detay,10
Ibanez Gio Grx40 Elektro Gitar,8.000 TL,"Eskişehir
Tepebaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-gio-grx40-elektro-gitar-1219423509/detay,10
Warmoth Custom Order YJM Strat,75.000 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-warmoth-custom-order-yjm-strat-1224300886/detay,10
Fender USA Deluxe Stratocaster 2015 Ash * İstanbul Ankara,89.500 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-usa-deluxe-stratocaster-2015-ash-istanbul-ankara-1212613749/detay,11
Ibanez ARC 500,28.000 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-arc-500-1224298412/detay,11
LESPAUL SOLAK ELEKTRO GİTAR ve AMFİ,25.000 TL,"Denizli
Merkezefendi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-lespaul-solak-elektro-gitar-ve-amfi-1224057536/detay,11
ESP LTD te-212 Black / Takas,14.500 TL,"Kayseri
Kocasinan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-esp-ltd-te-212-black-takas-1224290995/detay,11
PRS Custom 24 SE Black Goldburst,35.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-prs-custom-24-se-black-goldburst-1224289407/detay,11
Fender Custom shop,155.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-custom-shop-1224284497/detay,11
Squier Classic Vibe 50's Telecaster,27.500 TL,"Kahramanmaraş
Onikişubat",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-classic-vibe-50-s-telecaster-1224276979/detay,11
Fender MIM Stratocaster,29.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-mim-stratocaster-1224040797/detay,11
Dean evo Elektro gitar,7.000 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-dean-evo-elektro-gitar-1224039337/detay,11
Squier affinity stratocaster,12.500 TL,"Kocaeli
Gebze",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-affinity-stratocaster-1224038211/detay,11
SIFIR SOLAK ELEKTRO GİTAR,6.450 TL,"Çanakkale
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sifir-solak-elektro-gitar-1224038184/detay,11
Fender Deluxe Lonestar Stratocaster (Headruhs Takaslı),39.999 TL,"Samsun
İlkadım",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-deluxe-lonestar-stratocaster-headruhs-takasli-1206362533/detay,11
Epiphone LES PAUL SL Elektro Gitar,6.500 TL,"İstanbul
Bakırköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-sl-elektro-gitar-1224037254/detay,11
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kutulu-kampanya-sss-temiz-elektro-fender-sb2f-846754483/detay,11
LEA ELEKTRO GİTAR SETİ (GİTAR + AMFİ+ PEDAL),6.250 TL,"Kayseri
Kocasinan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-lea-elektro-gitar-seti-gitar-plus-amfi-plus-pedal-1224270178/detay,11
Fender Squier Bullet Strat HSS Elektro Gitar,6.500 TL,"İstanbul
Sancaktepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-squier-bullet-strat-hss-elektro-gitar-1224259727/detay,11
Schecter C-6 pro,25.000 TL,"İstanbul
Ataşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-c-6-pro-1224026199/detay,11
SIFIR SCHECTER SGR C-1 ELEKTRO GİTAR BOL EKSTRALI AÇIKLAMAYI OKU,10.000 TL,"İstanbul
Tuzla",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sifir-schecter-sgr-c-1-elektro-gitar-bol-ekstrali-aciklamayi-oku-1224023297/detay,11
Epiphone Les Paul Standart,22.000 TL,"İstanbul
Tuzla",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-standart-1224016326/detay,11
Washburn WI14 lespaul elektro gitar.. temiz sorunsuz,5.700 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-wi14-lespaul-elektro-gitar-temiz-sorunsuz-1199273944/detay,11
Gibson Les Paul Studio,70.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gibson-les-paul-studio-1224016348/detay,11
SCHECTER SOLO -2 SGR ELEKTRO GİTAR,10.800 TL,"Ankara
Pursaklar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-solo-2-sgr-elektro-gitar-1224016228/detay,12
Fender Vintera '70s Telecaster (Limited Edition),45.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-vintera-70s-telecaster-limited-edition-1224241422/detay,12
Dean Jacky Vincent Signature,48.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-dean-jacky-vincent-signature-1211640072/detay,12
Epiphone Les Paul 100,6.900 TL,"Ankara
Mamak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-100-1224009907/detay,12
